filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
pannel42.png,3376780,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":387,""r"":60}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel42.png,3376780,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":964,""cy"":685,""r"":59}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel43.png,3253872,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":809,""y"":585,""width"":81,""height"":120}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel43.png,3253872,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":379,""r"":52}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel43.png,3253872,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":964,""cy"":685,""r"":45}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel44.png,3280933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":813,""y"":588,""width"":77,""height"":120}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel44.png,3280933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":995,""cy"":387,""r"":55}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel44.png,3280933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":971,""cy"":678,""r"":47}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel45.png,3379233,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":581,""width"":101,""height"":116}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel45.png,3379233,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":987,""cy"":387,""r"":53}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel45.png,3379233,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":964,""cy"":685,""r"":41}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel46.png,3359967,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":588,""width"":93,""height"":132}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel46.png,3359967,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":387,""r"":59}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel46.png,3359967,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":972,""cy"":689,""r"":45}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel47.png,3286284,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":801,""y"":585,""width"":97,""height"":112}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel47.png,3286284,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":391,""r"":54}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel47.png,3286284,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":968,""cy"":686,""r"":43}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel48.png,3258385,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":809,""y"":585,""width"":93,""height"":124}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel48.png,3258385,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":987,""cy"":372,""r"":55}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel48.png,3258385,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":972,""cy"":693,""r"":50}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel49.png,3232751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":577,""width"":89,""height"":124}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel49.png,3232751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":999,""cy"":391,""r"":59}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel49.png,3232751,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":968,""cy"":689,""r"":49}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel50.png,3262913,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":573,""width"":101,""height"":139}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel50.png,3262913,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":995,""cy"":383,""r"":58}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel50.png,3262913,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":960,""cy"":682,""r"":45}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel51.png,3314375,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":813,""y"":577,""width"":85,""height"":128}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel51.png,3314375,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":391,""r"":56}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel51.png,3314375,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":972,""cy"":689,""r"":45}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel52.png,3399789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":809,""y"":577,""width"":93,""height"":139}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel52.png,3399789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":983,""cy"":387,""r"":54}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel52.png,3399789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":976,""cy"":693,""r"":48.503}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel53.png,3526052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":960,""cy"":677,""r"":58}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel53.png,3526052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":983,""cy"":379,""r"":55}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel53.png,3526052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":817,""y"":588,""width"":66,""height"":132}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel54.png,3298674,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":817,""y"":581,""width"":77,""height"":128}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel54.png,3298674,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":995,""cy"":379,""r"":64}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel54.png,3298674,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":963,""cy"":685,""r"":68}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel55.png,3359924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":581,""width"":93,""height"":128}","{""name"":""USB"",""type"":""usb"",""image_quality"":undefined}"
pannel55.png,3359924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":395,""r"":55}","{""name"":""AUX"",""type"":""aux"",""image_quality"":undefined}"
pannel55.png,3359924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":972,""cy"":685,""r"":54}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel56.png,3278422,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":964,""cy"":693,""r"":49}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel56.png,3278422,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":987,""cy"":375,""r"":61}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel56.png,3278422,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":813,""y"":588,""width"":85,""height"":132}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel57.png,3236653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":987,""cy"":379,""r"":60}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel57.png,3236653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":971,""cy"":693,""r"":55}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel57.png,3236653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":805,""y"":573,""width"":81,""height"":143}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel58.png,3245823,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":805,""y"":573,""width"":105,""height"":170}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel58.png,3245823,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1003,""cy"":391,""r"":58.065}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel58.png,3245823,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":964,""cy"":685,""r"":42}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel59.png,3234132,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":801,""y"":573,""width"":101,""height"":143}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel59.png,3234132,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":999,""cy"":379,""r"":55}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel59.png,3234132,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":979,""cy"":701,""r"":66}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel60.png,3233653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":825,""y"":577,""width"":74,""height"":128}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel60.png,3233653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":991,""cy"":383,""r"":59}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel60.png,3233653,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":964,""cy"":681,""r"":52}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel61.png,3322678,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":809,""y"":573,""width"":85,""height"":139}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel61.png,3322678,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":975,""cy"":387,""r"":60}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel61.png,3322678,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":972,""cy"":693,""r"":61}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel62.png,3402583,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":809,""y"":561,""width"":97,""height"":139}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel62.png,3402583,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":979,""cy"":383,""r"":53}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel62.png,3402583,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":979,""cy"":693,""r"":43}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel63.png,3524350,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":825,""y"":577,""width"":97,""height"":135}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel63.png,3524350,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":995,""cy"":391,""r"":56}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel63.png,3524350,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":983,""cy"":697,""r"":55}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel64.png,3279088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":991,""cy"":391,""r"":75}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel64.png,3279088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":964,""cy"":693,""r"":57}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel64.png,3279088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":809,""y"":569,""width"":85,""height"":147}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel65.png,3138529,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":828,""y"":712,""width"":178,""height"":105}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel65.png,3138529,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1169,""cy"":643,""r"":55}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel65.png,3138529,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1107,""cy"":763,""r"":42}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel66.png,3163291,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":844,""y"":716,""width"":170,""height"":93}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel66.png,3163291,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1169,""cy"":638,""r"":54}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel66.png,3163291,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1111,""cy"":766,""r"":42}","{""name"":""dc power"",""type"":""unknown"",""image_quality"":undefined}"
pannel67.png,3103980,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":852,""y"":732,""width"":155,""height"":85}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel67.png,3103980,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1157,""cy"":635,""r"":61}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel67.png,3103980,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1111,""cy"":755,""r"":44}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel68.png,3274192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":1161,""cy"":623,""r"":52}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel68.png,3274192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1111,""cy"":770,""r"":44}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel68.png,3274192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":844,""y"":728,""width"":159,""height"":77}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel69.png,3437565,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":844,""y"":701,""width"":159,""height"":124}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel69.png,3437565,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1165,""cy"":635,""r"":49}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel69.png,3437565,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1111,""cy"":763,""r"":50}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel70.png,3424770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":859,""y"":732,""width"":139,""height"":70}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel70.png,3424770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1161,""cy"":635,""r"":53}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel70.png,3424770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1111,""cy"":763,""r"":49}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel71.png,3217595,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":1169,""cy"":635,""r"":47}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel71.png,3217595,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1099,""cy"":759,""r"":38}","{""name"":""dc power"",""type"":""unknown"",""image_quality"":undefined}"
pannel71.png,3217595,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":836,""y"":732,""width"":170,""height"":85}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel72.png,2655257,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1018,""y"":511,""width"":89,""height"":62}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel72.png,2655257,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1192,""cy"":457,""r"":44}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel72.png,2655257,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1154,""cy"":530,""r"":37}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel73.png,3112906,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":1188,""cy"":457,""r"":33}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel73.png,3112906,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1150,""cy"":534,""r"":33}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel73.png,3112906,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":1022,""y"":515,""width"":74,""height"":46}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel74.png,3188810,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1022,""y"":499,""width"":85,""height"":66}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel74.png,3188810,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1188,""cy"":449,""r"":42}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel74.png,3188810,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1170,""cy"":546,""r"":28}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel75.png,3093423,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":1188,""cy"":461,""r"":38}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel75.png,3093423,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1157,""cy"":542,""r"":38}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel75.png,3093423,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":1041,""y"":499,""width"":54,""height"":70}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel76.png,2838309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1034,""y"":507,""width"":70,""height"":66}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel76.png,2838309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1192,""cy"":457,""r"":37}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel76.png,2838309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1154,""cy"":538,""r"":30}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel77.png,2651815,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1022,""y"":511,""width"":81,""height"":50}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel77.png,2651815,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1161,""cy"":534,""r"":24.482}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel77.png,2651815,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1192,""cy"":454,""r"":42}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel78.png,2651043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1030,""y"":515,""width"":54,""height"":54}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel78.png,2651043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1181,""cy"":453,""r"":37}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel78.png,2651043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1157,""cy"":538,""r"":33}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel79.png,2648894,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":1018,""y"":515,""width"":81,""height"":58}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel79.png,2648894,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1189,""cy"":456,""r"":38.125}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel79.png,2648894,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1158,""cy"":538,""r"":41}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel80.png,2641556,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""circle"",""cx"":1196,""cy"":457,""r"":37}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel80.png,2641556,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1157,""cy"":534,""r"":33}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel80.png,2641556,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":1026,""y"":519,""width"":77,""height"":50}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel81.png,2773359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":441,""y"":828,""width"":283,""height"":201}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel81.png,2773359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1026,""cy"":925,""r"":86}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel81.png,2773359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1165,""cy"":356,""r"":134}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel82.png,2721314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":453,""y"":821,""width"":286,""height"":225}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel82.png,2721314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1026,""cy"":921,""r"":104}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
pannel82.png,2721314,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""circle"",""cx"":1173,""cy"":360,""r"":133}","{""name"":""aux"",""type"":""aux"",""image_quality"":undefined}"
pannel83.png,2705612,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":437,""y"":828,""width"":306,""height"":221}","{""name"":""usb"",""type"":""usb"",""image_quality"":undefined}"
pannel83.png,2705612,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""circle"",""cx"":1045,""cy"":914,""r"":97}","{""name"":""dc power"",""type"":""dc power"",""image_quality"":undefined}"
